"","key","state","city","population","fips_code","latitude","longitude","area","urban_area","date","retail_traffic","density_log"
"1013","US_TX_48325","TX","Medina County",50183,48325,29.35,-99.11,3456,NA,2020-10-04,2,1.16198288659344
"1014","US_VA_51640","VA","Galax",6484,51640,36.664675,-80.920275,21,NA,2020-10-04,2,2.48962371144256
"1015","US_WA_53031","WA","Jefferson County",31210,53031,47.84,-123.58,5655,NA,2020-10-04,2,0.741861159403859
"1016","US_WA_53041","WA","Lewis County",78320,53041,46.58,-122.4,6310,NA,2020-10-04,2,1.09384331955095
"1017","US_WV_54081","WV","Raleigh County",75066,54081,37.78,-81.26,1578,NA,2020-10-04,2,1.67733627560214
"1018","US_WY_56001","WY","Albany County",38459,56001,41.65,-105.74,11160,NA,2020-10-04,2,0.537333793045881
"1019","US_AL_01009","AL","Blount County",57787,1009,33.966667,-86.583333,1685,NA,2020-10-04,3,1.5352302435372
"1020","US_AR_05009","AR","Boone County",37459,5009,36.306111,-93.093889,1559,NA,2020-10-04,3,1.38071006414299
"1021","US_AR_05051","AR","Garland County",98327,5051,34.583611,-93.1275,1903,NA,2020-10-04,3,1.71323400056166
"1022","US_AR_05125","AR","Saline County",119520,5125,34.651111,-92.681667,1892,NA,2020-10-04,3,1.80051945240555
"1023","US_CA_06045","CA","Mendocino County",87576,6045,39.43,-123.43,10044,NA,2020-10-04,3,0.94047840103537
"1024","US_CA_06115","CA","Yuba County",76578,6115,39.27,-121.35,1667,NA,2020-10-04,3,1.66216841979262
"1025","US_CO_08045","CO","Garfield County",59032,8045,39.6,-107.9,7655,NA,2020-10-04,3,0.887142302302615
"1026","US_CT_09015","CT","Windham County",116398,9015,41.83,-71.99,521,NA,2020-10-04,3,2.34910779484574
"1027","US_GA_13277","GA","Tift County",40431,13277,31.46,-83.53,696,NA,2020-10-04,3,1.76410524347703
"1028","US_ID_16069","ID","Nez Perce County",40289,16069,46.33,-116.75,2218,NA,2020-10-04,3,1.25922494622871
"1029","US_IN_18069","IN","Huntington County",36222,18069,40.83,-85.49,1005,NA,2020-10-04,3,1.55680636448061
"1030","US_IN_18085","IN","Kosciusko County",79026,18085,41.24,-85.86,1436,NA,2020-10-04,3,1.74061556022994
"1031","US_KS_20149","KS","Pottawatomie County",23916,20149,39.3333,-96.3,2233,NA,2020-10-04,3,1.02979982167667
"1032","US_KS_20177","KS","Shawnee County",178056,20177,38.903333,-95.831389,1441,NA,2020-10-04,3,2.09189263197858
"1033","US_KY_21009","KY","Barren County",43746,21009,36.96,-85.93,1272,NA,2020-10-04,3,1.53645123730659
"1034","US_KY_21013","KY","Bell County",26863,21013,36.74,-83.67,936,NA,2020-10-04,3,1.45787866334334
"1035","US_KY_21205","KY","Rowan County",24514,21205,38.19,-83.42,741,NA,2020-10-04,3,1.51959597378236
"1036","US_ME_23005","ME","Cumberland County",292181,23005,43.784477,-70.32798,3152,NA,2020-10-04,3,1.96706576231723
"1037","US_MI_26017","MI","Bay County",104045,26017,43.72,-83.94,1634,NA,2020-10-04,3,1.80396916234082
"1038","US_MO_29097","MO","Jasper County",120048,29097,37.2,-94.34,1661,NA,2020-10-04,3,1.8589852966547
"1039","US_NC_37019","NC","Brunswick County",130859,37019,34.04,-78.22,2720,NA,2020-10-04,3,1.68223469314363
"1040","US_NE_31079","NE","Hall County",61201,31079,40.87,-98.5,1430,NA,2020-10-04,3,1.63142248093759
"1041","US_NE_31141","NE","Platte County",33231,31141,41.57,-97.53,1785,NA,2020-10-04,3,1.26990518998329
"1042","US_NY_36009","NY","Cattaraugus County",77176,36009,42.230316,-78.638206,3425,NA,2020-10-04,3,1.35282168968776
"1043","US_NY_36049","NY","Lewis County",26605,36049,43.79,-75.45,3341,NA,2020-10-04,3,0.90108678762261
"1044","US_OH_39033","OH","Crawford County",41710,39033,40.85,-82.92,1043,NA,2020-10-04,3,1.6019558814193
"1045","US_OH_39119","OH","Muskingum County",86123,39119,39.97,-81.95,1742,NA,2020-10-04,3,1.694070998914
"1046","US_OK_40013","OK","Bryan County",46481,40013,33.97,-96.25,2443,NA,2020-10-04,3,1.27935199599339
"1047","US_OK_40021","OK","Cherokee County",48891,40021,35.91,-95,2011,NA,2020-10-04,3,1.38581684967058
"1048","US_PA_42079","PA","Luzerne County",317808,42079,41.18,-75.99,2349,NA,2020-10-04,3,2.1312818084793
"1049","US_PA_42119","PA","Union County",44642,42119,40.96,-77.06,821,NA,2020-10-04,3,1.73540048601229
"1050","US_PA_42131","PA","Wyoming County",27396,42131,41.52,-76.02,405,NA,2020-10-04,3,1.83023213432319
"1051","US_SC_45059","SC","Laurens County",66822,45059,34.48,-82.01,1875,NA,2020-10-04,3,1.55191819798074
"1052","US_TN_47053","TN","Gibson County",49255,47053,36,-88.93,1563,NA,2020-10-04,3,1.49849134538683
"1053","US_TN_47177","TN","Warren County",40717,47177,35.68,-85.78,434,NA,2020-10-04,3,1.97228604248215
"1054","US_TX_48053","TX","Burnet County",46600,48053,30.78,-98.18,2644,NA,2020-10-04,3,1.2461244658764
"1055","US_UT_49021","UT","Iron County",50761,49021,37.86,-113.28,8552,NA,2020-10-04,3,0.773462476978526
"1056","US_UT_49045","UT","Tooele County",67486,49045,40.45,-113.18,18874,NA,2020-10-04,3,0.553349736883465
"1057","US_VA_51069","VA","Frederick County",86456,51069,39.21,-78.26,1076,NA,2020-10-04,3,1.90498286712943
"1058","US_VA_51520","VA","Bristol",16880,51520,36.6111,-82.1762,34,NA,2020-10-04,3,2.69589352524738
"1059","US_VA_51595","VA","Emporia",5467,51595,36.693018,-77.53809,18,NA,2020-10-04,3,2.48247656878825
"1060","US_VA_51830","VA","Williamsburg",14994,51830,37.2708,-76.7069,23,NA,2020-10-04,3,2.8141896704925
"1061","US_VT_50015","VT","Lamoille County",25360,50015,44.600075,-72.633148,1201,NA,2020-10-04,3,1.32460624180679
"1062","US_AL_01005","AL","Barbour County",25157,1005,31.865833,-85.396111,2343,NA,2020-10-04,4,1.03088656116801
"1063","US_AL_01039","AL","Covington County",37062,1039,31.241944,-86.4525,2704,NA,2020-10-04,4,1.13692216445174
"1064","US_AL_01059","AL","Franklin County",31542,1059,34.433333,-87.85,1674,NA,2020-10-04,4,1.27513377374483
"1065","US_CT_09007","CT","Middlesex County",162942,9007,41.44,-72.52,1137,NA,2020-10-04,4,2.15627257798305
"1066","US_GA_13045","GA","Carroll County",117390,13045,33.58,-85.08,1305,NA,2020-10-04,4,1.95402059094604
"1067","US_GA_13137","GA","Habersham County",44535,13137,34.63,-83.53,723,NA,2020-10-04,4,1.7895631593572
"1068","US_IN_18017","IN","Cass County",37828,18017,40.76,-86.35,1075,NA,2020-10-04,4,1.54640491611263
"1069","US_IN_18107","IN","Montgomery County",38343,18107,40.04,-86.89,1309,NA,2020-10-04,4,1.46674644301567
"1070","US_IN_18133","IN","Putnam County",37363,18133,39.67,-86.84,1250,NA,2020-10-04,4,1.4755317269038
"1071","US_KY_21029","KY","Bullitt County",80269,21029,37.97,-85.7,778,NA,2020-10-04,4,2.01356825553253
"1072","US_KY_21173","KY","Montgomery County",27913,21173,38.03,-83.91,515,NA,2020-10-04,4,1.73399928653839
"1073","US_MD_24015","MD","Cecil County",102394,24015,39.57,-75.95,1082,NA,2020-10-04,4,1.97604724818142
"1074","US_MD_24041","MD","Talbot County",37033,24041,38.75,-76.18,1235,NA,2020-10-04,4,1.47692193756669
"1075","US_MN_27059","MN","Isanti County",39543,27059,45.56,-93.29,1170,NA,2020-10-04,4,1.52888375300442
"1076","US_MO_29047","MO","Clay County",242527,29047,39.31,-94.42,1059,NA,2020-10-04,4,2.35986413457626
"1077","US_NC_37027","NC","Caldwell County",81933,37027,35.95,-81.55,1228,NA,2020-10-04,4,1.82426049016083
"1078","US_NH_33015","NH","Rockingham County",306669,33015,42.962872,-71.077621,2056,NA,2020-10-04,4,2.17364676670462
"1079","US_NH_33019","NH","Sullivan County",43027,33019,43.344208,-72.24733,1429,NA,2020-10-04,4,1.47870883774556
"1080","US_OH_39091","OH","Logan County",45198,39091,40.39,-83.77,1209,NA,2020-10-04,4,1.57269291695546
"1081","US_OK_40145","OK","Wagoner County",78984,40145,35.96,-95.52,591,NA,2020-10-04,4,2.12595164312472
"1082","US_TN_47003","TN","Bedford County",48211,47003,35.51,-86.46,1230,NA,2020-10-04,4,1.59324102834018
"1083","US_TN_47055","TN","Giles County",29379,47055,35.2,-87.04,1583,NA,2020-10-04,4,1.26855609436339
"1084","US_TN_47077","TN","Henderson County",27851,47077,35.65,-88.39,1362,NA,2020-10-04,4,1.31066368570982
"1085","US_TN_47103","TN","Lincoln County",33892,47103,35.14,-86.59,1478,NA,2020-10-04,4,1.36042276367604
"1086","US_TX_48073","TX","Cherokee County",52116,48073,31.84,-95.17,2750,NA,2020-10-04,4,1.27763838157959
"1087","US_TX_48281","TX","Lampasas County",20861,48281,31.19,-98.24,1849,NA,2020-10-04,4,1.05239821191852
"1088","US_UT_49053","UT","Washington County",165929,49053,37.28,-113.52,6293,NA,2020-10-04,4,1.42106456409794
"1089","US_WV_54079","WV","Putnam County",56692,54079,38.51,-81.91,908,NA,2020-10-04,4,1.79543592993121
"1090","US_FL_12129","FL","Wakulla County",32050,12129,30.15,-84.38,736,NA,2020-10-04,5,1.63895021951734
"1091","US_IL_17063","IL","Grundy County",50622,17063,41.29,-88.43,1115,NA,2020-10-04,5,1.65706443210667
"1092","US_IL_17165","IL","Saline County",23963,17165,37.75,-88.54,1002,NA,2020-10-04,5,1.37867346622137
"1093","US_IN_18039","IN","Elkhart County",204194,18039,41.6,-85.86,1212,NA,2020-10-04,5,2.22654035687667
"1094","US_IN_18083","IN","Knox County",37044,18083,38.69,-87.42,1357,NA,2020-10-04,5,1.43613802786998
"1095","US_KS_20051","KS","Ellis County",28735,20051,38.9167,-99.3167,2332,NA,2020-10-04,5,1.09068265538274
"1096","US_KS_20057","KS","Ford County",34218,20057,37.7,-99.9,2847,NA,2020-10-04,5,1.07986715482179
"1097","US_KY_21217","KY","Taylor County",25544,21217,37.37,-85.33,718,NA,2020-10-04,5,1.55116446128909
"1098","US_MI_26015","MI","Barry County",60682,26015,42.6,-85.31,1494,NA,2020-10-04,5,1.60870928865393
"1099","US_MN_27137","MN","St. Louis County",199778,27137,47.58,-92.46,17767,NA,2020-10-04,5,1.05093355869922
"1100","US_MO_29077","MO","Greene County",289512,29077,37.26,-93.34,1755,NA,2020-10-04,5,2.21738944873234
"1101","US_NE_31001","NE","Adams County",31808,31001,40.52,-98.5,1461,NA,2020-10-04,5,1.33788614678292
"1102","US_NH_33017","NH","Strafford County",129841,33017,43.258289,-70.976105,994,NA,2020-10-04,5,2.1160254672515
"1103","US_NV_32013","NV","Humboldt County",16719,32013,41.41,-118.12,25014,NA,2020-10-04,5,-0.174972847734078
"1104","US_OH_39005","OH","Ashland County",53662,39005,40.84,-82.27,1106,NA,2020-10-04,5,1.68591172796391
"1105","US_OH_39007","OH","Ashtabula County",97748,39007,41.89,-80.76,3544,NA,2020-10-04,5,1.44061416694138
"1106","US_OH_39059","OH","Guernsey County",39066,39059,40.05,-81.5,1368,NA,2020-10-04,5,1.45571284834644
"1107","US_OK_40125","OK","Pottawatomie County",72185,40125,35.2,-96.94,2055,NA,2020-10-04,5,1.54563513459816
"1108","US_OR_41017","OR","Deschutes County",186744,41017,43.91,-121.22,7912,NA,2020-10-04,5,1.37296037843779
"1109","US_RI_44001","RI","Bristol County",48734,44001,41.722603,-71.292175,116,NA,2020-10-04,5,2.62337406973561
"1110","US_SD_46099","SD","Minnehaha County",189538,46099,43.68,-96.79,2107,NA,2020-10-04,5,1.9540317580409
"1111","US_TN_47079","TN","Henry County",32380,47079,36.33,-88.3,1537,NA,2020-10-04,5,1.32360297691761
"1112","US_TN_47147","TN","Robertson County",70328,47147,36.53,-86.87,1235,NA,2020-10-04,5,1.75546130945068
"1113","US_TX_48241","TX","Jasper County",35549,48241,30.74,-94.03,2511,NA,2020-10-04,5,1.15098067573992
"1114","US_TX_48363","TX","Palo Pinto County",28544,48363,32.75,-98.31,2552,NA,2020-10-04,5,1.0486341626469
"1115","US_TX_48373","TX","Polk County",48990,48373,30.8,-94.83,2874,NA,2020-10-04,5,1.23162067565812
"1116","US_TX_48497","TX","Wise County",65848,48497,33.22,-97.65,2391,NA,2020-10-04,5,1.43996301256465
"1117","US_WI_55017","WI","Chippewa County",63747,55017,45.07,-91.28,2697,NA,2020-10-04,5,1.37357880478482
"1118","US_WI_55043","WI","Grant County",51728,55043,42.86,-90.71,3065,NA,2020-10-04,5,1.22729520841305
"1119","US_WV_54055","WV","Mercer County",59869,54055,37.41,-81.11,1090,NA,2020-10-04,5,1.73977550618621
"1120","US_AL_01021","AL","Chilton County",44120,1021,32.845278,-86.714444,1815,NA,2020-10-04,6,1.38575887439602
"1121","US_AR_05093","AR","Mississippi County",42112,5093,35.776667,-90.054444,2382,NA,2020-10-04,6,1.24746411045108
"1122","US_GA_13011","GA","Banks County",18628,13011,34.35,-83.5,606,NA,2020-10-04,6,1.48769360509441
"1123","US_GA_13029","GA","Bryan County",36999,13029,32.02,-81.44,1177,NA,2020-10-04,6,1.49741352337624
"1124","US_GA_13081","GA","Crisp County",22710,13081,31.93,-83.77,728,NA,2020-10-04,6,1.4940857549067
"1125","US_GA_13211","GA","Morgan County",18373,13211,33.59,-83.49,918,NA,2020-10-04,6,1.30133739383459
"1126","US_IA_19139","IA","Muscatine County",42872,19139,41.481111,-91.119722,1163,NA,2020-10-04,6,1.56659402930711
"1127","US_IA_19179","IA","Wapello County",35022,19179,41.029444,-92.408889,436,NA,2020-10-04,6,1.90485445442522
"1128","US_IN_18029","IN","Dearborn County",49564,18029,39.15,-84.98,795,NA,2020-10-04,6,1.7947992196494
"1129","US_IN_18073","IN","Jasper County",33424,18073,41.03,-87.12,1454,NA,2020-10-04,6,1.36149401611321
"1130","US_ME_23017","ME","Oxford County",57534,23017,44.324516,-70.705177,5634,NA,2020-10-04,6,1.00910772636164
"1131","US_ME_23019","ME","Penobscot County",151645,23019,45.171928,-68.722466,9210,NA,2020-10-04,6,1.21656846523976
"1132","US_ME_23023","ME","Sagadahoc County",35436,23023,43.949341,-69.8573,959,NA,2020-10-04,6,1.56762608584204
"1133","US_MI_26067","MI","Ionia County",64284,26067,42.94,-85.07,1503,NA,2020-10-04,6,1.63114391183358
"1134","US_MN_27139","MN","Scott County",145535,27139,44.65,-93.53,955,NA,2020-10-04,6,2.18296407863814
"1135","US_NC_37165","NC","Scotland County",35174,37165,34.84,-79.48,830,NA,2020-10-04,6,1.62714366687484
"1136","US_NC_37193","NC","Wilkes County",68489,37193,36.2,-81.17,757,NA,2020-10-04,6,1.95652494567241
"1137","US_NE_31053","NE","Dodge County",36789,31053,41.58,-96.65,1409,NA,2020-10-04,6,1.41680698987305
"1138","US_NE_31157","NE","Scotts Bluff County",36160,31157,41.85,-103.71,1931,NA,2020-10-04,6,1.27244614802393
"1139","US_NH_33005","NH","Cheshire County",75963,33005,42.9118,-72.242081,1888,NA,2020-10-04,6,1.60460011799495
"1140","US_NY_36035","NY","Fulton County",53802,36035,43.11,-74.42,1380,NA,2020-10-04,6,1.59091933374135
"1141","US_NY_36101","NY","Steuben County",96360,36101,42.26,-77.39,3637,NA,2020-10-04,6,1.42315349027159
"1142","US_OH_39037","OH","Darke County",51549,39037,40.13,-84.62,1555,NA,2020-10-04,6,1.52048985145175
"1143","US_OH_39043","OH","Erie County",74760,39043,41.51,-82.61,1622,NA,2020-10-04,6,1.66361844283166
"1144","US_OH_39071","OH","Highland County",42903,39071,39.18,-83.6,1445,NA,2020-10-04,6,1.4726198142738
"1145","US_OH_39147","OH","Seneca County",55267,39147,41.13,-83.13,1431,NA,2020-10-04,6,1.58682625711462
"1146","US_OK_40041","OK","Delaware County",42672,40041,36.41,-94.8,2052,NA,2020-10-04,6,1.31796564190602
"1147","US_OR_41009","OR","Columbia County",51724,41009,45.95,-123.08,1783,NA,2020-10-04,6,1.46254075986121
"1148","US_OR_41045","OR","Malheur County",30385,41045,43.21,-117.63,25719,NA,2020-10-04,6,0.0724051622369385
"1149","US_SC_45031","SC","Darlington County",66981,45031,34.33,-79.96,1468,NA,2020-10-04,6,1.65922557151809
"1150","US_TN_47059","TN","Greene County",68821,47059,36.17,-82.85,1616,NA,2020-10-04,6,1.62927962238582
"1151","US_TN_47141","TN","Putnam County",77299,47141,36.14,-85.5,1043,NA,2020-10-04,6,1.86988956715685
"1152","US_TX_48459","TX","Upshur County",41069,48459,32.73,-94.94,1535,NA,2020-10-04,6,1.42740574841738
"1153","US_UT_49003","UT","Box Elder County",53977,49003,41.51,-113.1,17428,NA,2020-10-04,6,0.490961191875424
"1154","US_VA_51009","VA","Amherst County",31863,51009,37.61,-79.14,1240,NA,2020-10-04,6,1.40986497839668
"1155","US_VA_51015","VA","Augusta County",75177,51015,38.2,-79.1167,2515,NA,2020-10-04,6,1.47554700145324
"1156","US_AR_05035","AR","Crittenden County",48716,5035,35.24,-90.3,1649,NA,2020-10-04,7,1.47045096615509
"1157","US_IL_17109","IL","McDonough County",30373,17109,40.46,-90.68,1528,NA,2020-10-04,7,1.2983643359038
"1158","US_IN_18091","IN","LaPorte County",109842,18091,41.6,-86.716667,1588,NA,2020-10-04,7,1.83991793383114
"1159","US_KS_20169","KS","Saline County",54508,20169,38.7833,-97.6667,1868,NA,2020-10-04,7,1.46508337535287
"1160","US_KY_21121","KY","Knox County",31444,21121,36.89,-83.85,1004,NA,2020-10-04,7,1.49580407479468
"1161","US_KY_21157","KY","Marshall County",31318,21157,36.88,-88.34,881,NA,2020-10-04,7,1.55081811136282
"1162","US_ME_23011","ME","Kennebec County",121913,23011,44.39996,-69.784554,10607,NA,2020-10-04,7,1.06045744954142
"1163","US_MI_26023","MI","Branch County",43375,26023,41.92,-85.05,1345,NA,2020-10-04,7,1.5085172034605
"1164","US_MI_26043","MI","Dickinson County",25424,26043,46,-87.87,2013,NA,2020-10-04,7,1.10140010497465
"1165","US_MI_26145","MI","Saginaw County",191965,26145,43.33,-84.05,2113,NA,2020-10-04,7,1.95832255616957
"1166","US_MN_27067","MN","Kandiyohi County",42778,27067,45.15,-95.01,2232,NA,2020-10-04,7,1.28252628587301
"1167","US_MO_29167","MO","Polk County",31742,29167,37.62,-93.4,1664,NA,2020-10-04,7,1.28048096535383
"1168","US_MO_29175","MO","Randolph County",24899,29175,39.43,-92.5,1263,NA,2020-10-04,7,1.29477855464471
"1169","US_NC_37141","NC","Pender County",60719,37141,34.51,-77.89,2416,NA,2020-10-04,7,1.40022768046702
"1170","US_NV_32007","NV","Elko County",52357,32007,41.13,-115.35,44555,NA,2020-10-04,7,0.0700783059792197
"1171","US_NY_36021","NY","Columbia County",60338,36021,42.25,-73.63,1679,NA,2020-10-04,7,1.55554021455079
"1172","US_OR_41071","OR","Yamhill County",105238,41071,45.23,-123.31,1860,NA,2020-10-04,7,1.75265964170642
"1173","US_PA_42039","PA","Crawford County",85772,42039,41.68,-80.11,2688,NA,2020-10-04,7,1.50391627253318
"1174","US_RI_44009","RI","Washington County",126314,44009,41.454544,-71.581154,1458,NA,2020-10-04,7,1.93769396422808
"1175","US_SC_45013","SC","Beaufort County",186497,45013,32.35,-80.69,2390,NA,2020-10-04,7,1.89227394917016
"1176","US_SC_45025","SC","Chesterfield County",45979,45025,34.64,-80.16,2087,NA,2020-10-04,7,1.34303707247406
"1177","US_SC_45053","SC","Jasper County",28522,45053,32.44,-81.02,1512,NA,2020-10-04,7,1.27562818438034
"1178","US_SD_46035","SD","Davison County",19870,46035,43.68,-98.16,1131,NA,2020-10-04,7,1.24473526218436
"1179","US_TN_47163","TN","Sullivan County",156924,47163,36.51,-82.3,1113,NA,2020-10-04,7,2.14919420545026
"1180","US_VA_51171","VA","Shenandoah County",43276,51171,38.86,-78.57,1327,NA,2020-10-04,7,1.51337618925698
"1181","US_VA_51191","VA","Washington County",54179,51191,36.72,-81.96,566,NA,2020-10-04,7,1.98101455366374
"1182","US_WI_55031","WI","Douglas County",43328,55031,46.45,-91.91,3833,NA,2020-10-04,7,1.05322982341468
"1183","US_WY_56033","WY","Sheridan County",30147,56033,44.79,-106.88,6545,NA,2020-10-04,7,0.66333445005805
"1184","US_AR_05005","AR","Baxter County",41308,5005,36.306944,-92.354722,1520,NA,2020-10-04,8,1.43419058040411
"1185","US_AZ_04005","AZ","Coconino County",141001,4005,35.633333,-112.1,48332,NA,2020-10-04,8,0.464987425934537
"1186","US_GA_13189","GA","McDuffie County",21511,13189,33.48,-82.48,690,NA,2020-10-04,8,1.49381150953338
"1187","US_GA_13285","GA","Troup County",70062,13285,33.03,-85.03,1155,NA,2020-10-04,8,1.78290054636365
"1188","US_IN_18113","IN","Noble County",47329,18113,41.4,-85.42,1082,NA,2020-10-04,8,1.64090006771878
"1189","US_IN_18143","IN","Scott County",23793,18143,38.69,-85.74,499,NA,2020-10-04,8,1.67834865897393
"1190","US_KY_21125","KY","Laurel County",60317,21125,37.11,-84.12,1149,NA,2020-10-04,8,1.72011970410967
"1191","US_MA_25003","MA","Berkshire County",126353,25003,42.39613,-73.209892,2451,NA,2020-10-04,8,1.71224224658263
"1192","US_MI_26007","MI","Alpena County",28428,26007,45.04,-83.2,4390,NA,2020-10-04,8,0.811281786528269
"1193","US_MI_26149","MI","St. Joseph County",60710,26149,41.92,-85.53,1350,NA,2020-10-04,8,1.65292646437794
"1194","US_MO_29069","MO","Dunklin County",30121,29069,36.27,-90.09,1417,NA,2020-10-04,8,1.32749953584935
"1195","US_MO_29113","MO","Lincoln County",56045,29113,39.06,-90.96,1659,NA,2020-10-04,8,1.52869048747631
"1196","US_MO_29119","MO","McDonald County",22722,29119,36.62,-94.35,1398,NA,2020-10-04,8,1.21093938409481
"1197","US_MS_28045","MS","Hancock County",46949,28045,30.39,-89.47,1431,NA,2020-10-04,8,1.51598671259513
"1198","US_MT_30049","MT","Lewis and Clark County",67850,30049,47.11,-112.38,9059,NA,2020-10-04,8,0.874469592337856
"1199","US_NC_37059","NC","Davie County",42308,37059,35.93,-80.54,691,NA,2020-10-04,8,1.78694444830705
"1200","US_NV_32019","NV","Lyon County",53895,32019,39.01,-119.19,5222,NA,2020-10-04,8,1.01371160877341
"1201","US_OH_39047","OH","Fayette County",28639,39047,39.56,-83.45,1054,NA,2020-10-04,8,1.43411723858108
"1202","US_OK_40039","OK","Custer County",28974,40039,35.64,-99.01,2595,NA,2020-10-04,8,1.04787109359951
"1203","US_SC_45029","SC","Colleton County",37555,45029,32.84,-80.65,2935,NA,2020-10-04,8,1.10705966073259
"1204","US_SC_45073","SC","Oconee County",77388,45073,34.75,-83.07,1745,NA,2020-10-04,8,1.64687819168977
"1205","US_TN_47145","TN","Roane County",53020,47145,35.87,-84.501667,1023,NA,2020-10-04,8,1.71456408968491
"1206","US_TX_48147","TX","Fannin County",34550,48147,33.59,-96.11,2329,NA,2020-10-04,8,1.17127856317554
"1207","US_VA_51019","VA","Bedford County",78378,51019,37.31,-79.53,1992,NA,2020-10-04,8,1.59490484314517
"1208","US_VA_51095","VA","James City County",75274,51095,37.31,-76.77,465,NA,2020-10-04,8,2.20919204181804
"1209","US_WI_55069","WI","Lincoln County",27751,55069,45.33,-89.73,2349,NA,2020-10-04,8,1.07239562065071
"1210","US_WI_55075","WI","Marinette County",40300,55075,45.34,-88,4015,NA,2020-10-04,8,1.00161949652641
"1211","US_WI_55085","WI","Oneida County",35236,55085,45.7,-89.52,3201,NA,2020-10-04,8,1.04170092717005
"1212","US_WV_54025","WV","Greenbrier County",35208,54025,37.95,-80.45,2653,NA,2020-10-04,8,1.12290410557256
"1213","US_IL_17021","IL","Christian County",33007,17021,39.55,-89.28,1854,NA,2020-10-04,9,1.25049632337208
"1214","US_IN_18099","IN","Marshall County",46433,18099,41.33,-86.26,1165,NA,2020-10-04,9,1.60050081863917
"1215","US_MO_29043","MO","Christian County",85392,29043,36.97,-93.19,1461,NA,2020-10-04,9,1.76676696952522
"1216","US_MO_29071","MO","Franklin County",103315,29071,38.41,-91.08,2410,NA,2020-10-04,9,1.63214633745686
"1217","US_MO_29219","MO","Warren County",34448,29219,38.77,-91.16,438,NA,2020-10-04,9,1.89568990197531
"1218","US_MS_28107","MS","Panola County",34158,28107,34.36,-89.95,1826,NA,2020-10-04,9,1.27199166099691
"1219","US_MT_30093","MT","Silver Bow County",34811,30093,45.9,-112.66,1862,NA,2020-10-04,9,1.27173682260116
"1220","US_NC_37083","NC","Halifax County",51311,37083,36.26,-77.66,1894,NA,2020-10-04,9,1.4328305040351
"1221","US_NE_31111","NE","Lincoln County",35265,31111,41.05,-100.75,6669,NA,2020-10-04,9,0.723283170761968
"1222","US_OH_39079","OH","Jackson County",32386,39079,39.02,-82.62,1092,NA,2020-10-04,9,1.47213467317333
"1223","US_OK_40101","OK","Muskogee County",69027,40101,35.61,-95.38,2173,NA,2020-10-04,9,1.50195927249502
"1224","US_PA_42111","PA","Somerset County",74242,42111,39.97,-79.03,2800,NA,2020-10-04,9,1.42349163145458
"1225","US_TN_47035","TN","Cumberland County",59023,47035,35.95,-85,1774,NA,2020-10-04,9,1.52206766439432
"1226","US_TN_47045","TN","Dyer County",37339,47045,36.06,-89.41,1364,NA,2020-10-04,9,1.43734831232588
"1227","US_TX_48097","TX","Cooke County",39932,48097,33.633333,-97.216667,2328,NA,2020-10-04,9,1.23433808646321
"1228","US_TX_48277","TX","Lamar County",49568,48277,33.67,-95.57,2415,NA,2020-10-04,9,1.31228426099158
"1229","US_TX_48499","TX","Wood County",44263,48499,32.78,-95.38,1803,NA,2020-10-04,9,1.39004511891249
"1230","US_VA_51061","VA","Fauquier County",69547,51061,38.74,-77.81,1687,NA,2020-10-04,9,1.61516331828752
"1231","US_VA_51155","VA","Pulaski County",34225,51155,37.06,-80.71,854,NA,2020-10-04,9,1.60288558611702
"1232","US_VA_51185","VA","Tazewell County",41303,51185,37.13,-81.56,1347,NA,2020-10-04,9,1.48661400160237
"1233","US_VT_50019","VT","Orleans County",26811,50019,44.844402,-72.218239,1868,NA,2020-10-04,9,1.15693614076029
"1234","US_WA_53025","WA","Grant County",95357,53025,47.21,-119.47,7229,NA,2020-10-04,9,1.12027435464646
"1235","US_WI_55111","WI","Sauk County",63967,55111,43.43,-89.94,2197,NA,2020-10-04,9,1.46412592621854
"1236","US_IL_17081","IL","Jefferson County",38045,17081,38.3,-88.92,1512,NA,2020-10-04,10,1.40074579727138
"1237","US_IL_17121","IL","Marion County",37726,17121,38.65,-88.92,1481,NA,2020-10-04,10,1.40608570188735
"1238","US_IL_17135","IL","Montgomery County",28781,17135,39.23,-89.48,1838,NA,2020-10-04,10,1.19476037243712
"1239","US_IL_17137","IL","Morgan County",34245,17137,39.71,-90.2,1482,NA,2020-10-04,10,1.36374896690261
"1240","US_IL_17157","IL","Randolph County",32297,17157,38.05,-89.82,1547,NA,2020-10-04,10,1.3196718698096
"1241","US_IN_18027","IN","Daviess County",33136,18027,38.7,-87.08,1131,NA,2020-10-04,10,1.46683747662392
"1242","US_IN_18151","IN","Steuben County",34384,18151,41.64,-85,835,NA,2020-10-04,10,1.61466992266377
"1243","US_KS_20035","KS","Cowley County",35297,20035,37.25,-96.98,2933,NA,2020-10-04,10,1.08042573195933
"1244","US_MD_24035","MD","Queen Anne's County",49586,24035,39.03,-76.08,1370,NA,2020-10-04,10,1.55863850891061
"1245","US_ME_23007","ME","Franklin County",29799,23007,44.879196,-70.387917,4518,NA,2020-10-04,10,0.819255463607049
"1246","US_MI_26037","MI","Clinton County",78506,26037,42.94,-84.61,1488,NA,2020-10-04,10,1.72229991874957
"1247","US_MI_26059","MI","Hillsdale County",45820,26059,41.89,-84.59,1572,NA,2020-10-04,10,1.46460254314999
